,location,tweetid,timestamp,retweetcount,text,hashtags
2708,"Mardan, Pakistan",1553954275939610624,2022-08-01 04:02:25,0,"Liberals dropping their Ukraine flag emojis for Taiwan flag emojis in their bios

#BLACKPINK #Taiwan #UkraineWillWin https://t.co/b3GKC0Rjsy","[{'text': 'BLACKPINK', 'indices': [82, 92]}, {'text': 'Taiwan', 'indices': [93, 100]}, {'text': 'UkraineWillWin', 'indices': [101, 116]}]"
2709,In the dunes of the MiddleEast,1553954302175109120,2022-08-01 04:02:31,2,"Yesterday reported about clashes btwn #Serbia|n and #Kosovo forces in the N part of Kosovska Mitrovica.
Serbs build barricades in Rudara on the Pristina-Leposavić regional highway-border closed.
There are reports of casualties among the Serbian military https://t.co/p7tyDtX0Tl","[{'text': 'Serbia', 'indices': [38, 45]}, {'text': 'Kosovo', 'indices': [52, 59]}]"
2710,,1553954307652915200,2022-08-01 04:02:32,0,"A return to an abbreviated White House schedule now that Pres Biden has returned to isolation in the residence. In data, ISM manufacturing. See all the schedules at: https://t.co/YGwUzt8k0q or https://t.co/MBxdLi0AGK. #Biden #ISM #manufacturing","[{'text': 'Biden', 'indices': [218, 224]}, {'text': 'ISM', 'indices': [225, 229]}, {'text': 'manufacturing', 'indices': [230, 244]}]"
2711,United Kingdom,1553954358278103040,2022-08-01 04:02:44,0,"@3nohypocrisy3 @JudeanMinuteman @TankoZionism @sammy_calabrese @hearNtalk @WNewcorn @IfNotNowOrg @Andy_Levin @RashidaTlaib @BernieSanders @PeterBeinart @KuKluxKlann I know you’re a sore, colonial remnant but what am I? 

I didn’t lie but you and your expert sure fluff your ties to Palestine 🇵🇸 #Serbia","[{'text': 'Serbia', 'indices': [295, 302]}]"
2712,,1553954380411551745,2022-08-01 04:02:50,0,"L.D.: The United States was worried when the NATO Force in Kosovo reported that Serbia could attack if it used military force. Turkey monitors the developments and stands by Kosovo in case of war.
#Ukrania #Russia #USA #China #Finland #Finland #Sweden #KosovoSerbia #Germany","[{'text': 'Ukrania', 'indices': [197, 205]}, {'text': 'Russia', 'indices': [206, 213]}, {'text': 'USA', 'indices': [214, 218]}, {'text': 'China', 'indices': [219, 225]}, {'text': 'Finland', 'indices': [226, 234]}, {'text': 'Finland', 'indices': [235, 243]}, {'text': 'Sweden', 'indices': [244, 251]}, {'text': 'KosovoSerbia', 'indices': [252, 265]}, {'text': 'Germany', 'indices': [266, 274]}]"
2713,,1553954426716467200,2022-08-01 04:03:01,0,"Results of 🇷🇺attacks on residential quarters of Dnipropetrovsk region.
Since beginning of war 🇷🇺has targeted 17300 civil objects in 🇺🇦 vs 300 military ones under guise of ""liberating Ukrainians"" &amp; ""targeting only military"".

#RussiaIsATerroristState 
#Ukraine #UkraineWar https://t.co/5brvchZ0ag","[{'text': 'RussiaIsATerroristState', 'indices': [229, 253]}, {'text': 'Ukraine', 'indices': [255, 263]}, {'text': 'UkraineWar', 'indices': [264, 275]}]"
2714,Dublin,1553954494911844353,2022-08-01 04:03:17,0,"🇷🇺🇺🇦 Ukrainian ministry of defence celebrating shooting down a Russian drone. Ukraine is losing a thousand soldiers every day and its only cause for celebration was knocking out a drone with a weapon it could never afford without NATO support.

🪖 #UkraineRussianWar","[{'text': 'UkraineRussianWar', 'indices': [247, 265]}]"
2715,Somewhere on this planet...,1553954514511613955,2022-08-01 04:03:21,0,"@raman48174992 @asthana_shashi @InsightGL @bkum2000 @BrigMahalingam @Swamy39 @kayjay34350 @Tiny_Dhillon @LevinaNeythiri @Gen_VKSingh @GeneralBakshi @Dharma2X @majorgauravarya @MajDPSingh It’s the other way round too. Neither the #UnitedStates has the guts to challenge #China directly.
However Uncle Sam may create a scapegoat like they did with #Ukraine.
Looks like #Taiwan is the new #Ukraine.","[{'text': 'UnitedStates', 'indices': [229, 242]}, {'text': 'China', 'indices': [269, 275]}, {'text': 'Ukraine', 'indices': [346, 354]}, {'text': 'Taiwan', 'indices': [367, 374]}, {'text': 'Ukraine', 'indices': [386, 394]}]"
2716,Guangdong,1553954518903033858,2022-08-01 04:03:23,0,"45000pcs, original transmission line, V8 interface, 17cm long, tinned copper, easier than 3A. 😆 $0.09.#heigeshop #Serbia #USB #fyp https://t.co/B4k3r4rdKv","[{'text': 'heigeshop', 'indices': [102, 112]}, {'text': 'Serbia', 'indices': [113, 120]}, {'text': 'USB', 'indices': [121, 125]}, {'text': 'fyp', 'indices': [126, 130]}]"
2717,,1553954527904153600,2022-08-01 04:03:25,0,"#China Shandong  : On your knees fellas !
QR codes being checked in Jinan city, Shandong province, June 2022.

Anyone in India looking to implement the Chinese model 😂 https://t.co/II0eEUUqaS","[{'text': 'China', 'indices': [0, 6]}]"
2718,,1553954528793280512,2022-08-01 04:03:25,3,"Nevertheless, increase your #crypto education on everything including bridging and learning how other #chains work. #BBNaija #Taiwan #BBNaijaGuinnessSmooth #BBNaija7 #kishu #BabyDoge #dogeusdt #avax #cheemsinu #cpad","[{'text': 'crypto', 'indices': [28, 35]}, {'text': 'chains', 'indices': [102, 109]}, {'text': 'BBNaija', 'indices': [116, 124]}, {'text': 'Taiwan', 'indices': [125, 132]}, {'text': 'BBNaijaGuinnessSmooth', 'indices': [133, 155]}, {'text': 'BBNaija7', 'indices': [156, 165]}, {'text': 'kishu', 'indices': [166, 172]}, {'text': 'BabyDoge', 'indices': [173, 182]}, {'text': 'dogeusdt', 'indices': [183, 192]}, {'text': 'avax', 'indices': [193, 198]}, {'text': 'cheemsinu', 'indices': [199, 209]}, {'text': 'cpad', 'indices': [210, 215]}]"
2719,NYC,1553954531637137408,2022-08-01 04:03:26,0,#Ukrainian grain tycoon killed in Mykolaiv shelling as #Putin threatens 'lightning speed' response to interference https://t.co/JmfKoPRH62,"[{'text': 'Ukrainian', 'indices': [0, 10]}, {'text': 'Putin', 'indices': [55, 61]}]"
2720,,1553954536968310784,2022-08-01 04:03:27,0,"#China #AirForce near #Hainan.  #USAF #Boeing Globemaster, Honolulu to #Guam.  Boeing 737 BBJ Tokyo- #phillipines? All in the air now. https://t.co/YOWA9Aq06V","[{'text': 'China', 'indices': [0, 6]}, {'text': 'AirForce', 'indices': [7, 16]}, {'text': 'Hainan', 'indices': [22, 29]}, {'text': 'USAF', 'indices': [32, 37]}, {'text': 'Boeing', 'indices': [38, 45]}, {'text': 'Guam', 'indices': [71, 76]}, {'text': 'phillipines', 'indices': [101, 113]}]"
2721,Česká republika,1553954563903963138,2022-08-01 04:03:33,2,"#Kiev stands and is ruled by brave #Ukrainians. 🇺🇦💪

President Zelensky is alive.♥️

It is Monday, the 159th day of the #Russian invasion and the 105th day of the second attack.

#Ukraine #WeStandWithUkraine #GloryToUkraine #OpRussia https://t.co/kyJJozZxKh","[{'text': 'Kiev', 'indices': [0, 5]}, {'text': 'Ukrainians', 'indices': [35, 46]}, {'text': 'Russian', 'indices': [120, 128]}, {'text': 'Ukraine', 'indices': [179, 187]}, {'text': 'WeStandWithUkraine', 'indices': [188, 207]}, {'text': 'GloryToUkraine', 'indices': [208, 223]}, {'text': 'OpRussia', 'indices': [224, 233]}]"
2722,"Lafayette, TN",1553954587878596608,2022-08-01 04:03:39,0,Is there anyone who actually thinks Joe Biden is a good president ?? #Biden #Bidensucks,"[{'text': 'Biden', 'indices': [69, 75]}, {'text': 'Bidensucks', 'indices': [76, 87]}]"
2723,Golden Orb 😂,1553954603284168705,2022-08-01 04:03:43,0,"#un #cnn #biden #putin #oic

Nadheem
Sadiq Can
Sajid Javed
Imran Khan PM-Pork
&amp;all the mulazims of #London #UK

must immediately join #muslim terrorists in:
#Azerbaiijan
#Sweden
#Paris
#Turkey
#Berlin

&amp;START HOLY WAR JIHAD
against white #EU's #Serbia
in support of Muslim #Kosovo","[{'text': 'un', 'indices': [0, 3]}, {'text': 'cnn', 'indices': [4, 8]}, {'text': 'biden', 'indices': [9, 15]}, {'text': 'putin', 'indices': [16, 22]}, {'text': 'oic', 'indices': [23, 27]}, {'text': 'London', 'indices': [103, 110]}, {'text': 'UK', 'indices': [111, 114]}, {'text': 'muslim', 'indices': [138, 145]}, {'text': 'Azerbaiijan', 'indices': [161, 173]}, {'text': 'Sweden', 'indices': [174, 181]}, {'text': 'Paris', 'indices': [182, 188]}, {'text': 'Turkey', 'indices': [189, 196]}, {'text': 'Berlin', 'indices': [197, 204]}, {'text': 'EU', 'indices': [246, 249]}, {'text': 'Serbia', 'indices': [252, 259]}, {'text': 'Kosovo', 'indices': [281, 288]}]"
2724,"Chitral, Pakistan",1553954610657869824,2022-08-01 04:03:44,0,"Pretty sounds ..
#PoetryInMotion...   💚
#Nature..💚
Good morning🥱🌞
#Serbia #NATO #TREASURE #BeautyTukura https://t.co/4qDj24dykH","[{'text': 'PoetryInMotion', 'indices': [17, 32]}, {'text': 'Nature', 'indices': [40, 47]}, {'text': 'Serbia', 'indices': [66, 73]}, {'text': 'NATO', 'indices': [74, 79]}, {'text': 'TREASURE', 'indices': [80, 89]}, {'text': 'BeautyTukura', 'indices': [90, 103]}]"
2725,Orion's Belt,1553954628437286913,2022-08-01 04:03:49,0,"@NewVoiceUkraine Wow, heartbreakingly beautiful 🇺🇦🙏
#UkraineWillPrevail
#StandUpForUkraine
#UkraineEU
#russianinvasionofukraine
#RussianWarCrimesInUkraine
#RussianWarCriminals
🛑#RussiaStateSponsorOfTerrorism
#RussiaIsATerroristState
🆘 #StopRussianAggression 🆘","[{'text': 'UkraineWillPrevail', 'indices': [52, 71]}, {'text': 'StandUpForUkraine', 'indices': [72, 90]}, {'text': 'UkraineEU', 'indices': [91, 101]}, {'text': 'russianinvasionofukraine', 'indices': [102, 127]}, {'text': 'RussianWarCrimesInUkraine', 'indices': [128, 154]}, {'text': 'RussianWarCriminals', 'indices': [155, 175]}, {'text': 'RussiaStateSponsorOfTerrorism', 'indices': [177, 207]}, {'text': 'RussiaIsATerroristState', 'indices': [208, 232]}, {'text': 'StopRussianAggression', 'indices': [235, 257]}]"
2726,Planet Earth,1553954647311732736,2022-08-01 04:03:53,0,Pelosi Starts Asia Trip in Singapore With No Mention of #Taiwan - Bloomberg https://t.co/sQvG01pSrU,"[{'text': 'Taiwan', 'indices': [56, 63]}]"
2727,,1553954675560370177,2022-08-01 04:04:00,0,"@JayinKyiv Why is the #EU still allowing #Russians to travel freely?

Genocide happening daily and they are allowed to wander around freely?  This is craziness.","[{'text': 'EU', 'indices': [22, 25]}, {'text': 'Russians', 'indices': [41, 50]}]"
2728,,1553954685991751680,2022-08-01 04:04:02,0,"Pergi Fuck Yourself, Putin!
(Malay)

#StandWithUkraine #RussiaInvadedUkraine #PutinsWar #FuckPutin","[{'text': 'StandWithUkraine', 'indices': [37, 54]}, {'text': 'RussiaInvadedUkraine', 'indices': [55, 76]}, {'text': 'PutinsWar', 'indices': [77, 87]}, {'text': 'FuckPutin', 'indices': [88, 98]}]"
2729,,1553954702097793028,2022-08-01 04:04:06,9,"China: Vehicles and artillery are being moved into the Fujian Province across the Sea from Taiwan.
Is this a bluff? 😬
#Taiwan https://t.co/ZlSeKQ7HCu","[{'text': 'Taiwan', 'indices': [118, 125]}]"
2730,Kentucky,1553954739116711936,2022-08-01 04:04:15,0,"Looks like Serbia is ready to stir the pot again in Kosovo.

The infection of Trump continues to reap the whirlwind with these despots

#Kosovo
#PutinWarCriminal
#RussiaIsATerroristState
#Ukraine

https://t.co/BDNxTH8K0w","[{'text': 'Kosovo', 'indices': [136, 143]}, {'text': 'PutinWarCriminal', 'indices': [144, 161]}, {'text': 'RussiaIsATerroristState', 'indices': [162, 186]}, {'text': 'Ukraine', 'indices': [187, 195]}]"
2731,"New York, USA ",1553954747035668482,2022-08-01 04:04:17,1,"@apmassaro3 Sent my daily e-mails to my Representatives in the US 
asking for @Potus @SecBlinken to follow them and declare #RussiaIsATerroristState get Jets Air Defense they've been asking for (the Reps) for months and longer range missiles and donated and tweeted","[{'text': 'RussiaIsATerroristState', 'indices': [124, 148]}]"
2732,UK,1553954814182260736,2022-08-01 04:04:33,0,"(July 31st) #UkraineWar Update (Day 158) - Multiple #News Sources

#news #UkraineWar #SlavaUkraini #Ukraine #Stoprussia #StopPutin #Stopputinnow #russiawar #StopRussianAggression #StopRussiaNow #UkraineNews https://t.co/vEQaDlrGNV","[{'text': 'UkraineWar', 'indices': [12, 23]}, {'text': 'News', 'indices': [52, 57]}, {'text': 'news', 'indices': [67, 72]}, {'text': 'UkraineWar', 'indices': [73, 84]}, {'text': 'SlavaUkraini', 'indices': [85, 98]}, {'text': 'Ukraine', 'indices': [99, 107]}, {'text': 'Stoprussia', 'indices': [108, 119]}, {'text': 'StopPutin', 'indices': [120, 130]}, {'text': 'Stopputinnow', 'indices': [131, 144]}, {'text': 'russiawar', 'indices': [145, 155]}, {'text': 'StopRussianAggression', 'indices': [156, 178]}, {'text': 'StopRussiaNow', 'indices': [179, 193]}, {'text': 'UkraineNews', 'indices': [194, 206]}]"
2733,"Lahore, India ",1553954823480889345,2022-08-01 04:04:35,5,Clearing roads and sounding alarms .. #Taiwan is preparing for the #Chinese invasion.  https://t.co/QhE9VEOGTh,"[{'text': 'Taiwan', 'indices': [38, 45]}, {'text': 'Chinese', 'indices': [67, 75]}]"
2734,,1553954826354102274,2022-08-01 04:04:36,0,@INTELPSF US policy to create conflicts away from homeland to keep MIC running. A cleaver formula that has worked well for the US but for how long will it continue to work? People of #Taiwan must wake up else they will be the biggest losers like those poor people of Ukraine.,"[{'text': 'Taiwan', 'indices': [183, 190]}]"
2735,,1553954830225383424,2022-08-01 04:04:37,5,"Great News to #Taiwan 🥳
The most critical moment in human history - Commencing today as of August 1st The U.S military won't leave Asia-Pacific region.
https://t.co/MyVQ54Ya82 https://t.co/OAxkPa2K0U","[{'text': 'Taiwan', 'indices': [14, 21]}]"
2736,,1553954848462307328,2022-08-01 04:04:41,0,(Fox News):The rate at which #Biden has driven the #US economy into the ground is 'genuinely astounding:' Steve Hilton : 'The Next Revolution' host Steve Hilton examines the U.S. recession and President Biden's economic mishaps .. https://t.co/FoW1VNfyIc,"[{'text': 'Biden', 'indices': [29, 35]}, {'text': 'US', 'indices': [51, 54]}]"
2737,United States,1553954857492545536,2022-08-01 04:04:43,0,"Every country is known by what the majority of humans are doing and how they (humans in whatever country) behave. 

#China
https://t.co/327gs7AAVS https://t.co/oYWc3MoffN","[{'text': 'China', 'indices': [116, 122]}]"
2738,"New Delhi, India",1553954901012942848,2022-08-01 04:04:54,0,"#China assuming the Rotating Presidency of #UN Security Council for a month comes in specially turbulent times of its conflict with #US on #Taiwan. 
Every move of China should be closely watched as it can use its influence on International platforms to its possible advantage. https://t.co/tSAFjiXdZo","[{'text': 'China', 'indices': [0, 6]}, {'text': 'UN', 'indices': [43, 46]}, {'text': 'US', 'indices': [132, 135]}, {'text': 'Taiwan', 'indices': [139, 146]}]"
2739,Hong Kong,1553954905655717889,2022-08-01 04:04:55,6,"#China’s industrial #commodities rally, #nickel surged 7.5%  https://t.co/XG46KpdDha","[{'text': 'China', 'indices': [0, 6]}, {'text': 'commodities', 'indices': [20, 32]}, {'text': 'nickel', 'indices': [40, 47]}]"
2740,Česká republika,1553954930448367616,2022-08-01 04:05:01,1,"#NATO troops in #Kosovo are closely monitoring the tense situation in the north. #KFOR stands ready to intervene in accordance with its mandate in the event of a threat to stability.
#WeAreNATO https://t.co/vAwxlwdfJ1","[{'text': 'NATO', 'indices': [0, 5]}, {'text': 'Kosovo', 'indices': [16, 23]}, {'text': 'KFOR', 'indices': [81, 86]}, {'text': 'WeAreNATO', 'indices': [183, 193]}]"
2741,New England,1553955036643950592,2022-08-01 04:05:26,0,#Genocide in #Ukraine. #Kyiv Oblast. The numbers are staggering and continue to rise. #ProtectUkraine #NATO #UNSC  #UN #G7 #G20 Russia is a State Sponsor of Terrorism. Stop Putin and his evil ilk. https://t.co/S7CfZXNJMT,"[{'text': 'Genocide', 'indices': [0, 9]}, {'text': 'Ukraine', 'indices': [13, 21]}, {'text': 'Kyiv', 'indices': [23, 28]}, {'text': 'ProtectUkraine', 'indices': [86, 101]}, {'text': 'NATO', 'indices': [102, 107]}, {'text': 'UNSC', 'indices': [108, 113]}, {'text': 'UN', 'indices': [115, 118]}, {'text': 'G7', 'indices': [119, 122]}, {'text': 'G20', 'indices': [123, 127]}]"
2742,Reddit➡ r/RussiaUkraineWar2022,1553955050623492096,2022-08-01 04:05:29,0,"The Armed Forces of Ukraine seen in action here fighting against a ton of Russian armour, they disable the first vehicle using the Stugna-P ATGM system. East of Ukraine.

#Ukraine

https://t.co/WQGSEJJQXH https://t.co/lQr1LkFhvx","[{'text': 'Ukraine', 'indices': [171, 179]}]"
2743,,1553955094789558273,2022-08-01 04:05:40,217,Wtf Darius!? #laoganma #China https://t.co/wqNjODPppS,"[{'text': 'laoganma', 'indices': [13, 22]}, {'text': 'China', 'indices': [23, 29]}]"
2744,,1553955113366339585,2022-08-01 04:05:44,0,"#Maoming City Forest Park, .@AGBA_CN #Guangdong Province, #China  where R the #animal welfare #laws n this Country? Even n wealth such #abhorrence 2 #animals remains #normal culture with no sign of changing this dark stain! This is wrong on every level of basic human decency! https://t.co/bx3JvTk0mI","[{'text': 'Maoming', 'indices': [0, 8]}, {'text': 'Guangdong', 'indices': [37, 47]}, {'text': 'China', 'indices': [58, 64]}, {'text': 'animal', 'indices': [78, 85]}, {'text': 'laws', 'indices': [94, 99]}, {'text': 'abhorrence', 'indices': [135, 146]}, {'text': 'animals', 'indices': [149, 157]}, {'text': 'normal', 'indices': [166, 173]}]"
2745,,1553955127366602752,2022-08-01 04:05:48,0,"@CraSh5350707 @formosanafro @rhokilpatrick Go back and google how do #HongKonger  support #Taiwan in the past years, at least economically. Golden fish memory does not help you.","[{'text': 'HongKonger', 'indices': [69, 80]}, {'text': 'Taiwan', 'indices': [90, 97]}]"
2746,"Hyderabad, Pakistan",1553955136619290626,2022-08-01 04:05:50,0,"Liberals dropping their Ukraine flag emojis for Taiwan flag emojis in their bios

#Taiwan #Pelosi #NATO https://t.co/71cTa8Zs3c","[{'text': 'Taiwan', 'indices': [82, 89]}, {'text': 'Pelosi', 'indices': [90, 97]}, {'text': 'NATO', 'indices': [98, 103]}]"
2747,United States of America,1553955139815411712,2022-08-01 04:05:51,1,"#WWIII is one step away from happening.

#China &amp; #Russia must be held accountable.

@UN","[{'text': 'WWIII', 'indices': [0, 6]}, {'text': 'China', 'indices': [41, 47]}, {'text': 'Russia', 'indices': [54, 61]}]"
2748,"Wollongong, New South Wales",1553955161370161153,2022-08-01 04:05:56,0,The #UkraineWar is geopolitics between Russia and The US with EU thrown in. I’m probably more interested in it at a micro level because I was in the armoured corp as a kid. Because of this I’m curious about these machines. Why anyone else would follow this tragedy is a mystery!,"[{'text': 'UkraineWar', 'indices': [4, 15]}]"
2749,India,1553955200351711232,2022-08-01 04:06:05,1,"Every story will be glorified by the hunter until the beast learns how to write . 
#HarryStylesPortugal #INDvPAK 
#ElonMusk #TikTok #itscomehome #MirabaiChanu #SmritiMandhana #Serbia","[{'text': 'HarryStylesPortugal', 'indices': [83, 103]}, {'text': 'INDvPAK', 'indices': [104, 112]}, {'text': 'ElonMusk', 'indices': [114, 123]}, {'text': 'TikTok', 'indices': [124, 131]}, {'text': 'itscomehome', 'indices': [132, 144]}, {'text': 'MirabaiChanu', 'indices': [145, 158]}, {'text': 'SmritiMandhana', 'indices': [159, 174]}, {'text': 'Serbia', 'indices': [175, 182]}]"
